manifest_version,dataset_family,dataset,condition,item_id,group_id,context_id,generation_frame,generation_prompt,trigger,query,analysis_inclusion_status,has_hu_test_suite,source_prompt_file,source_row_id,prompt_provenance,trigger_token_ids_json,trigger_tokens_json,trigger_token_logprobs_json,trigger_token_count,trigger_logprob_sum,trigger_logprob_mean,trigger_tokenization_mode,query_token_ids_json,query_tokens_json,query_token_logprobs_json,query_token_count,query_logprob_sum,query_logprob_mean,query_tokenization_mode,query_minus_trigger_logprob_sum,query_minus_trigger_logprob_mean,scoring_row_key,scorer_version,manifest_sha256,model_identifier,model_revision,model_revision_source,resolved_model_path,tokenizer_name_or_path,tokenizer_class,model_class,requested_dtype,actual_model_dtype,device_map,local_files_only,torch_version,transformers_version,scored_at_utc
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::26,26,Estrong::26,no_frame,"Sue: Were Peter's answers entirely wrong?
Mary: Peter's answers were ",mostly,entirely,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,26,experiment_2_strong_qud_neutral_answer,[10008],"[""Ġmostly""]",[-2.7194979190826416],1,-2.7194979190826416,-2.7194979190826416,exact_concat,[11368],"[""Ġentirely""]",[-3.7194979190826416],1,-3.7194979190826416,-3.7194979190826416,exact_concat,-1.0,-1.0,"[""ronai_xiang_2024"",""ronai_xiang_2024"",""Estrong"",""Estrong::26""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:23.723784+00:00
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::27,27,Eonlystrong::27,no_frame,"Sue: Is the house ancient?
Mary: The house is ",old,ancient,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,27,only_removed_by_reusing_experiment_2_Estrong_prompt,[2310],"[""Ġold""]",[-1.9243059158325195],1,-1.9243059158325195,-1.9243059158325195,exact_concat,[13833],"[""Ġancient""]",[-2.1743059158325195],1,-2.1743059158325195,-2.1743059158325195,exact_concat,-0.25,-0.25,"[""ronai_xiang_2024"",""ronai_xiang_2024"",""Eonlystrong"",""Eonlystrong::27""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:23.764954+00:00
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::27,27,Estrong::27,no_frame,"Sue: Is the house ancient?
Mary: The house is ",old,ancient,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,27,experiment_2_strong_qud_neutral_answer,[2310],"[""Ġold""]",[-1.9243059158325195],1,-1.9243059158325195,-1.9243059158325195,exact_concat,[13833],"[""Ġancient""]",[-2.1743059158325195],1,-2.1743059158325195,-2.1743059158325195,exact_concat,-0.25,-0.25,"[""ronai_xiang_2024"",""ronai_xiang_2024"",""Estrong"",""Estrong::27""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:23.764954+00:00
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::28,28,Eonlystrong::28,no_frame,"Sue: Did mistakes happen twice?
Mary: Mistakes happened ",once,twice,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,28,only_removed_by_reusing_experiment_2_Estrong_prompt,[3055],"[""Ġonce""]",[-3.1060285568237305],1,-3.1060285568237305,-3.1060285568237305,exact_concat,[10917],"[""Ġtwice""]",[-0.7935285568237305],1,-0.7935285568237305,-0.7935285568237305,exact_concat,2.3125,2.3125,"[""ronai_xiang_2024"",""ronai_xiang_2024"",""Eonlystrong"",""Eonlystrong::28""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:23.806242+00:00
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::28,28,Estrong::28,no_frame,"Sue: Did mistakes happen twice?
Mary: Mistakes happened ",once,twice,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,28,experiment_2_strong_qud_neutral_answer,[3055],"[""Ġonce""]",[-3.1060285568237305],1,-3.1060285568237305,-3.1060285568237305,exact_concat,[10917],"[""Ġtwice""]",[-0.7935285568237305],1,-0.7935285568237305,-0.7935285568237305,exact_concat,2.3125,2.3125,"[""ronai_xiang_2024"",""ronai_xiang_2024"",""Estrong"",""Estrong::28""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:23.806242+00:00
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::29,29,Eonlystrong::29,no_frame,"Sue: Does Jimmy write books and plays?
Mary: Jimmy writes books ",or,and,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,29,only_removed_by_reusing_experiment_2_Estrong_prompt,[476],"[""Ġor""]",[-7.355077743530273],1,-7.355077743530273,-7.355077743530273,exact_concat,[323],"[""Ġand""]",[-0.9800775051116943],1,-0.9800775051116943,-0.9800775051116943,exact_concat,6.375000238418579,6.375000238418579,"[""ronai_xiang_2024"",""ronai_xiang_2024"",""Eonlystrong"",""Eonlystrong::29""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:23.847247+00:00
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::29,29,Estrong::29,no_frame,"Sue: Does Jimmy write books and plays?
Mary: Jimmy writes books ",or,and,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,29,experiment_2_strong_qud_neutral_answer,[476],"[""Ġor""]",[-7.355077743530273],1,-7.355077743530273,-7.355077743530273,exact_concat,[323],"[""Ġand""]",[-0.9800775051116943],1,-0.9800775051116943,-0.9800775051116943,exact_concat,6.375000238418579,6.375000238418579,"[""ronai_xiang_2024"",""ronai_xiang_2024"",""Estrong"",""Estrong::29""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:23.847247+00:00
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::30,30,Eonlystrong::30,no_frame,"Sue: Is the teenager obese?
Mary: The teenager is ",overweight,obese,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,30,only_removed_by_reusing_experiment_2_Estrong_prompt,[49154],"[""Ġoverweight""]",[-1.9824762344360352],1,-1.9824762344360352,-1.9824762344360352,exact_concat,[49220],"[""Ġobese""]",[-1.8574762344360352],1,-1.8574762344360352,-1.8574762344360352,exact_concat,0.125,0.125,"[""ronai_xiang_2024"",""ronai_xiang_2024"",""Eonlystrong"",""Eonlystrong::30""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:23.888332+00:00
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::30,30,Estrong::30,no_frame,"Sue: Is the teenager obese?
Mary: The teenager is ",overweight,obese,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,30,experiment_2_strong_qud_neutral_answer,[49154],"[""Ġoverweight""]",[-1.9824762344360352],1,-1.9824762344360352,-1.9824762344360352,exact_concat,[49220],"[""Ġobese""]",[-1.8574762344360352],1,-1.8574762344360352,-1.8574762344360352,exact_concat,0.125,0.125,"[""ronai_xiang_2024"",""ronai_xiang_2024"",""Estrong"",""Estrong::30""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:23.888332+00:00
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::31,31,Eonlystrong::31,no_frame,"Sue: Was the measure supported unanimously?
Mary: The measure was supported ",overwhelmingly,unanimously,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,31,only_removed_by_reusing_experiment_2_Estrong_prompt,[54634],"[""Ġoverwhelmingly""]",[-4.4243364334106445],1,-4.4243364334106445,-4.4243364334106445,exact_concat,[64078],"[""Ġunanimously""]",[-1.4243361949920654],1,-1.4243361949920654,-1.4243361949920654,exact_concat,3.000000238418579,3.000000238418579,"[""ronai_xiang_2024"",""ronai_xiang_2024"",""Eonlystrong"",""Eonlystrong::31""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:23.929820+00:00
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::31,31,Estrong::31,no_frame,"Sue: Was the measure supported unanimously?
Mary: The measure was supported ",overwhelmingly,unanimously,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,31,experiment_2_strong_qud_neutral_answer,[54634],"[""Ġoverwhelmingly""]",[-4.4243364334106445],1,-4.4243364334106445,-4.4243364334106445,exact_concat,[64078],"[""Ġunanimously""]",[-1.4243361949920654],1,-1.4243361949920654,-1.4243361949920654,exact_concat,3.000000238418579,3.000000238418579,"[""ronai_xiang_2024"",""ronai_xiang_2024"",""Estrong"",""Estrong::31""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:23.929820+00:00
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::32,32,Eonlystrong::32,no_frame,"Sue: Is the wine delicious?
Mary: The wine is ",palatable,delicious,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,32,only_removed_by_reusing_experiment_2_Estrong_prompt,"[10854, 15086]","[""Ġpal"", ""atable""]","[-9.819938659667969, -0.026763753965497017]",2,-9.846702413633466,-4.923351206816733,exact_concat,[17923],"[""Ġdelicious""]",[-1.882439136505127],1,-1.882439136505127,-1.882439136505127,exact_concat,7.964263277128339,3.040912070311606,"[""ronai_xiang_2024"",""ronai_xiang_2024"",""Eonlystrong"",""Eonlystrong::32""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:24.004869+00:00
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::32,32,Estrong::32,no_frame,"Sue: Is the wine delicious?
Mary: The wine is ",palatable,delicious,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,32,experiment_2_strong_qud_neutral_answer,"[10854, 15086]","[""Ġpal"", ""atable""]","[-9.819938659667969, -0.026763753965497017]",2,-9.846702413633466,-4.923351206816733,exact_concat,[17923],"[""Ġdelicious""]",[-1.882439136505127],1,-1.882439136505127,-1.882439136505127,exact_concat,7.964263277128339,3.040912070311606,"[""ronai_xiang_2024"",""ronai_xiang_2024"",""Estrong"",""Estrong::32""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:24.004869+00:00
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::33,33,Eonlystrong::33,no_frame,"Sue: Is the tank completely full?
Mary: The tank is ",partially,completely,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,33,only_removed_by_reusing_experiment_2_Estrong_prompt,[25244],"[""Ġpartially""]",[-6.381041526794434],1,-6.381041526794434,-6.381041526794434,exact_concat,[6587],"[""Ġcompletely""]",[-3.2560415267944336],1,-3.2560415267944336,-3.2560415267944336,exact_concat,3.125,3.125,"[""ronai_xiang_2024"",""ronai_xiang_2024"",""Eonlystrong"",""Eonlystrong::33""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:24.045794+00:00
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::33,33,Estrong::33,no_frame,"Sue: Is the tank completely full?
Mary: The tank is ",partially,completely,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,33,experiment_2_strong_qud_neutral_answer,[25244],"[""Ġpartially""]",[-6.381041526794434],1,-6.381041526794434,-6.381041526794434,exact_concat,[6587],"[""Ġcompletely""]",[-3.2560415267944336],1,-3.2560415267944336,-3.2560415267944336,exact_concat,3.125,3.125,"[""ronai_xiang_2024"",""ronai_xiang_2024"",""Estrong"",""Estrong::33""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:24.045794+00:00
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::34,34,Eonlystrong::34,no_frame,"Sue: Does the club require dancing?
Mary: The club ",permits,requires,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,34,only_removed_by_reusing_experiment_2_Estrong_prompt,[28690],"[""Ġpermits""]",[-9.457887649536133],1,-9.457887649536133,-9.457887649536133,exact_concat,[7460],"[""Ġrequires""]",[-2.270388126373291],1,-2.270388126373291,-2.270388126373291,exact_concat,7.187499523162842,7.187499523162842,"[""ronai_xiang_2024"",""ronai_xiang_2024"",""Eonlystrong"",""Eonlystrong::34""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:24.086944+00:00
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::34,34,Estrong::34,no_frame,"Sue: Does the club require dancing?
Mary: The club ",permits,requires,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,34,experiment_2_strong_qud_neutral_answer,[28690],"[""Ġpermits""]",[-9.457887649536133],1,-9.457887649536133,-9.457887649536133,exact_concat,[7460],"[""Ġrequires""]",[-2.270388126373291],1,-2.270388126373291,-2.270388126373291,exact_concat,7.187499523162842,7.187499523162842,"[""ronai_xiang_2024"",""ronai_xiang_2024"",""Estrong"",""Estrong::34""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:24.086944+00:00
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::35,35,Eonlystrong::35,no_frame,"Sue: Was Ann's speech impeccable?
Mary: Ann's speech was ",polished,impeccable,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,35,only_removed_by_reusing_experiment_2_Estrong_prompt,[43361],"[""Ġpolished""]",[-8.210588455200195],1,-8.210588455200195,-8.210588455200195,exact_concat,[88546],"[""Ġimpeccable""]",[-1.7105883359909058],1,-1.7105883359909058,-1.7105883359909058,exact_concat,6.5000001192092896,6.5000001192092896,"[""ronai_xiang_2024"",""ronai_xiang_2024"",""Eonlystrong"",""Eonlystrong::35""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:24.128585+00:00
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::35,35,Estrong::35,no_frame,"Sue: Was Ann's speech impeccable?
Mary: Ann's speech was ",polished,impeccable,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,35,experiment_2_strong_qud_neutral_answer,[43361],"[""Ġpolished""]",[-8.210588455200195],1,-8.210588455200195,-8.210588455200195,exact_concat,[88546],"[""Ġimpeccable""]",[-1.7105883359909058],1,-1.7105883359909058,-1.7105883359909058,exact_concat,6.5000001192092896,6.5000001192092896,"[""ronai_xiang_2024"",""ronai_xiang_2024"",""Estrong"",""Estrong::35""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:24.128585+00:00
