schema_version,dataset_family,dataset,condition,item_id,group_id,context_id,generation_frame,generation_prompt,trigger,query,human_outcome,human_yes,human_total,human_rate,trigger_logprob_sum,query_logprob_sum,trigger_logprob_mean,query_logprob_mean,trigger_token_count,query_token_count,trigger_tokenization_mode,query_tokenization_mode,x_but_not_y_applicable,x_but_not_y_prompt,x_but_not_y_logprob_sum,x_but_not_y_logprob_mean,x_but_not_y_token_count,x_but_not_y_tokenization_mode,model_name,model_revision,model_provenance_complete,source_human_file,source_score_file
1.0,novel_focus,focus_alternative_study,focus_only,gym::softball::lacrosse,gym,gym,no_frame,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have ",softball,lacrosse,query_excluded,18,19,0.9473684210526315,-4.4516777992248535,-6.766092016827315,-4.4516777992248535,-3.3830460084136575,1,2,exact_concat,exact_concat,True,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have softball but not",-5.320861337473616,-2.660430668736808,2,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,gym::softball::meditation,gym,gym,no_frame,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have ",softball,meditation,query_excluded,3,5,0.6,-4.4516777992248535,-10.295427322387695,-4.4516777992248535,-10.295427322387695,1,1,exact_concat,exact_concat,True,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have softball but not",-13.08486557006836,-13.08486557006836,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,gym::softball::swimming,gym,gym,no_frame,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have ",softball,swimming,query_excluded,4,5,0.8,-4.4516777992248535,-5.2641777992248535,-4.4516777992248535,-5.2641777992248535,1,1,exact_concat,exact_concat,True,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have softball but not",-8.06924057006836,-8.06924057006836,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,gym::softball::weightlifting,gym,gym,no_frame,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have ",softball,weightlifting,query_excluded,1,3,0.3333333333333333,-4.4516777992248535,-8.210391610860825,-4.4516777992248535,-4.105195805430412,1,2,exact_concat,exact_concat,True,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have softball but not",-11.181019365787506,-5.590509682893753,2,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,gym::swimming::basketball,gym,gym,no_frame,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have ",swimming,basketball,query_excluded,5,5,1.0,-5.2641777992248535,-2.0141777992248535,-5.2641777992248535,-2.0141777992248535,1,1,exact_concat,exact_concat,True,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have swimming but not",-2.4987096786499023,-2.4987096786499023,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,gym::swimming::lacrosse,gym,gym,no_frame,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have ",swimming,lacrosse,query_excluded,4,4,1.0,-5.2641777992248535,-6.766092016827315,-5.2641777992248535,-3.3830460084136575,1,2,exact_concat,exact_concat,True,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have swimming but not",-6.254180104006082,-3.127090052003041,2,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,gym::swimming::meditation,gym,gym,no_frame,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have ",swimming,meditation,query_excluded,0,5,0.0,-5.2641777992248535,-10.295427322387695,-5.2641777992248535,-10.295427322387695,1,1,exact_concat,exact_concat,True,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have swimming but not",-10.561209678649902,-10.561209678649902,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,gym::swimming::softball,gym,gym,no_frame,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have ",swimming,softball,query_excluded,3,4,0.75,-5.2641777992248535,-4.4516777992248535,-5.2641777992248535,-4.4516777992248535,1,1,exact_concat,exact_concat,True,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have swimming but not",-4.436209678649902,-4.436209678649902,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,gym::swimming::weightlifting,gym,gym,no_frame,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have ",swimming,weightlifting,query_excluded,2,5,0.4,-5.2641777992248535,-8.210391610860825,-5.2641777992248535,-4.105195805430412,1,2,exact_concat,exact_concat,True,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have swimming but not",-6.811851382255554,-3.405925691127777,2,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,gym::weightlifting::basketball,gym,gym,no_frame,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have ",weightlifting,basketball,query_excluded,5,5,1.0,-8.210391610860825,-2.0141777992248535,-4.105195805430412,-2.0141777992248535,2,1,exact_concat,exact_concat,True,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have weightlifting but not",-2.6478846073150635,-2.6478846073150635,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,gym::weightlifting::lacrosse,gym,gym,no_frame,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have ",weightlifting,lacrosse,query_excluded,6,6,1.0,-8.210391610860825,-6.766092016827315,-4.105195805430412,-3.3830460084136575,2,2,exact_concat,exact_concat,True,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have weightlifting but not",-6.463106500217691,-3.2315532501088455,2,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,gym::weightlifting::meditation,gym,gym,no_frame,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have ",weightlifting,meditation,query_excluded,2,2,1.0,-8.210391610860825,-10.295427322387695,-4.105195805430412,-10.295427322387695,2,1,exact_concat,exact_concat,True,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have weightlifting but not",-10.022884368896484,-10.022884368896484,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,gym::weightlifting::softball,gym,gym,no_frame,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have ",weightlifting,softball,query_excluded,5,6,0.8333333333333334,-8.210391610860825,-4.4516777992248535,-4.105195805430412,-4.4516777992248535,2,1,exact_concat,exact_concat,True,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have weightlifting but not",-4.272884368896484,-4.272884368896484,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,gym::weightlifting::swimming,gym,gym,no_frame,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have ",weightlifting,swimming,query_excluded,17,20,0.85,-8.210391610860825,-5.2641777992248535,-4.105195805430412,-5.2641777992248535,2,1,exact_concat,exact_concat,True,"You and your friend Lee are registering for classes at a fitness center. You say to Lee, 'Let's sign up for some team sports.' Lee looks at the list of classes and responds, 'Sure, they have weightlifting but not",-5.335384368896484,-5.335384368896484,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,hot::blankets::couch,hot,hot,no_frame,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their ",blankets,couch,query_excluded,0,12,0.0,-10.274293899536133,-11.493043899536133,-10.274293899536133,-11.493043899536133,1,1,exact_concat,exact_concat,True,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their blankets but not",-13.336997985839844,-13.336997985839844,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,hot::blankets::fan,hot,hot,no_frame,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their ",blankets,fan,query_excluded,1,5,0.2,-10.274293899536133,-5.368043899536133,-10.274293899536133,-5.368043899536133,1,1,exact_concat,exact_concat,True,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their blankets but not",-8.493247985839844,-8.493247985839844,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,hot::blankets::heater,hot,hot,no_frame,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their ",blankets,heater,query_excluded,3,4,0.75,-10.274293899536133,-5.368043899536133,-10.274293899536133,-5.368043899536133,1,1,exact_concat,exact_concat,True,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their blankets but not",-10.055747985839844,-10.055747985839844,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,hot::blankets::pool,hot,hot,no_frame,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their ",blankets,pool,query_excluded,0,5,0.0,-10.274293899536133,-9.243043899536133,-10.274293899536133,-9.243043899536133,1,1,exact_concat,exact_concat,True,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their blankets but not",-11.680747985839844,-11.680747985839844,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,hot::blankets::shower,hot,hot,no_frame,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their ",blankets,shower,query_excluded,1,5,0.2,-10.274293899536133,-9.868043899536133,-10.274293899536133,-9.868043899536133,1,1,exact_concat,exact_concat,True,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their blankets but not",-11.493247985839844,-11.493247985839844,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,hot::couch::blankets,hot,hot,no_frame,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their ",couch,blankets,query_excluded,1,5,0.2,-11.493043899536133,-10.274293899536133,-11.493043899536133,-10.274293899536133,1,1,exact_concat,exact_concat,True,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their couch but not",-8.896793365478516,-8.896793365478516,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,hot::couch::fan,hot,hot,no_frame,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their ",couch,fan,query_excluded,0,3,0.0,-11.493043899536133,-5.368043899536133,-11.493043899536133,-5.368043899536133,1,1,exact_concat,exact_concat,True,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their couch but not",-7.990542888641357,-7.990542888641357,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,hot::couch::heater,hot,hot,no_frame,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their ",couch,heater,query_excluded,0,3,0.0,-11.493043899536133,-5.368043899536133,-11.493043899536133,-5.368043899536133,1,1,exact_concat,exact_concat,True,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their couch but not",-11.178043365478516,-11.178043365478516,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,hot::couch::pool,hot,hot,no_frame,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their ",couch,pool,query_excluded,3,6,0.5,-11.493043899536133,-9.243043899536133,-11.493043899536133,-9.243043899536133,1,1,exact_concat,exact_concat,True,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their couch but not",-9.834293365478516,-9.834293365478516,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,hot::couch::shower,hot,hot,no_frame,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their ",couch,shower,query_excluded,2,2,1.0,-11.493043899536133,-9.868043899536133,-11.493043899536133,-9.868043899536133,1,1,exact_concat,exact_concat,True,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their couch but not",-11.896793365478516,-11.896793365478516,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,hot::fan::blankets,hot,hot,no_frame,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their ",fan,blankets,query_excluded,0,4,0.0,-5.368043899536133,-10.274293899536133,-5.368043899536133,-10.274293899536133,1,1,exact_concat,exact_concat,True,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their fan but not",-13.572879791259766,-13.572879791259766,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,hot::fan::couch,hot,hot,no_frame,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their ",fan,couch,query_excluded,0,4,0.0,-5.368043899536133,-11.493043899536133,-5.368043899536133,-11.493043899536133,1,1,exact_concat,exact_concat,True,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their fan but not",-17.479129791259766,-17.479129791259766,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,hot::fan::heater,hot,hot,no_frame,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their ",fan,heater,query_excluded,1,6,0.16666666666666666,-5.368043899536133,-5.368043899536133,-5.368043899536133,-5.368043899536133,1,1,exact_concat,exact_concat,True,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their fan but not",-12.572879791259766,-12.572879791259766,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,hot::fan::pool,hot,hot,no_frame,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their ",fan,pool,query_excluded,11,20,0.55,-5.368043899536133,-9.243043899536133,-5.368043899536133,-9.243043899536133,1,1,exact_concat,exact_concat,True,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their fan but not",-13.229129791259766,-13.229129791259766,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,hot::fan::shower,hot,hot,no_frame,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their ",fan,shower,query_excluded,1,20,0.05,-5.368043899536133,-9.868043899536133,-5.368043899536133,-9.868043899536133,1,1,exact_concat,exact_concat,True,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their fan but not",-13.041629791259766,-13.041629791259766,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,hot::heater::blankets,hot,hot,no_frame,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their ",heater,blankets,query_excluded,3,13,0.23076923076923078,-5.368043899536133,-10.274293899536133,-5.368043899536133,-10.274293899536133,1,1,exact_concat,exact_concat,True,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their heater but not",-14.611790657043455,-14.611790657043455,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,hot::heater::couch,hot,hot,no_frame,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their ",heater,couch,query_excluded,0,20,0.0,-5.368043899536133,-11.493043899536133,-5.368043899536133,-11.493043899536133,1,1,exact_concat,exact_concat,True,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their heater but not",-16.799291610717773,-16.799291610717773,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,hot::heater::fan,hot,hot,no_frame,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their ",heater,fan,query_excluded,5,5,1.0,-5.368043899536133,-5.368043899536133,-5.368043899536133,-5.368043899536133,1,1,exact_concat,exact_concat,True,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their heater but not",-7.549290657043457,-7.549290657043457,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,hot::heater::pool,hot,hot,no_frame,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their ",heater,pool,query_excluded,1,4,0.25,-5.368043899536133,-9.243043899536133,-5.368043899536133,-9.243043899536133,1,1,exact_concat,exact_concat,True,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their heater but not",-14.361790657043455,-14.361790657043455,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,hot::heater::shower,hot,hot,no_frame,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their ",heater,shower,query_excluded,0,5,0.0,-5.368043899536133,-9.868043899536133,-5.368043899536133,-9.868043899536133,1,1,exact_concat,exact_concat,True,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their heater but not",-14.424290657043455,-14.424290657043455,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
1.0,novel_focus,focus_alternative_study,focus_only,hot::pool::blankets,hot,hot,no_frame,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their ",pool,blankets,query_excluded,2,5,0.4,-9.243043899536133,-10.274293899536133,-9.243043899536133,-10.274293899536133,1,1,exact_concat,exact_concat,True,"You and your friend Grayson visit his grandparents' lake house after hiking on a hot summer day. You tell Grayson, 'It's sweltering in here!' Grayson talks to his grandparents and responds, 'Sure, they have their pool but not",-12.220653533935549,-12.220653533935549,1,exact_concat,Qwen2-7B,unrecorded_existing_artifact,False,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,trigger_analysis/results/qwen_trigger_query_pair_logprobs.csv
