manifest_version,dataset_family,dataset,condition,item_id,group_id,context_id,generation_frame,generation_prompt,trigger,query,analysis_inclusion_status,has_hu_test_suite,source_prompt_file,source_row_id,prompt_provenance
1.0,hu_2023_benchmark,rx22,scalar_inference,rx22_058,rx22::warm/hot,rx22_058,no_frame,The wather is ,warm,hot,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,rx22_058,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,rx22,scalar_inference,rx22_059,rx22::well/superbly,rx22_059,no_frame,The rehearsal went ,well,superbly,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,rx22_059,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,rx22,scalar_inference,rx22_060,rx22::willing/eager,rx22_060,no_frame,The waiter is ,willing,eager,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,rx22_060,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_001_template1,vt16::adequate/good,vt16_001_template1,no_frame,the food is ,adequate,good,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_001_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_001_template2,vt16::adequate/good,vt16_001_template2,no_frame,the salary is ,adequate,good,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_001_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_001_template3,vt16::adequate/good,vt16_001_template3,no_frame,the solution is ,adequate,good,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_001_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_002_template1,vt16::allowed/obligatory,vt16_002_template1,no_frame,copying is ,allowed,obligatory,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_002_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_002_template2,vt16::allowed/obligatory,vt16_002_template2,no_frame,drinking is ,allowed,obligatory,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_002_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_002_template3,vt16::allowed/obligatory,vt16_002_template3,no_frame,talking is ,allowed,obligatory,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_002_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_003_template1,vt16::attractive/stunning,vt16_003_template1,no_frame,that nurse is ,attractive,stunning,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_003_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_003_template2,vt16::attractive/stunning,vt16_003_template2,no_frame,this model is ,attractive,stunning,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_003_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_003_template3,vt16::attractive/stunning,vt16_003_template3,no_frame,the singer is ,attractive,stunning,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_003_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_004_template1,vt16::believe/know,vt16_004_template1,no_frame,the student ,believes,knows,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_004_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_004_template2,vt16::believe/know,vt16_004_template2,no_frame,the mother ,believes,knows,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_004_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_004_template3,vt16::believe/know,vt16_004_template3,no_frame,the teacher ,believes,knows,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_004_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_005_template1,vt16::big/enormous,vt16_005_template1,no_frame,that elephant is ,big,enormous,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_005_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_005_template2,vt16::big/enormous,vt16_005_template2,no_frame,the house is ,big,enormous,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_005_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_005_template3,vt16::big/enormous,vt16_005_template3,no_frame,that tree is ,big,enormous,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_005_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_006_template1,vt16::cheap/free,vt16_006_template1,no_frame,the water is ,cheap,free,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_006_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_006_template2,vt16::cheap/free,vt16_006_template2,no_frame,the electricity is ,cheap,free,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_006_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_006_template3,vt16::cheap/free,vt16_006_template3,no_frame,the food is ,cheap,free,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_006_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_007_template1,vt16::content/happy,vt16_007_template1,no_frame,this child is ,content,happy,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_007_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_007_template2,vt16::content/happy,vt16_007_template2,no_frame,the homemaker is ,content,happy,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_007_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_007_template3,vt16::content/happy,vt16_007_template3,no_frame,the musician is ,content,happy,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_007_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_008_template1,vt16::cool/cold,vt16_008_template1,no_frame,the air is ,cool,cold,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_008_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_008_template2,vt16::cool/cold,vt16_008_template2,no_frame,the weather is ,cool,cold,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_008_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_008_template3,vt16::cool/cold,vt16_008_template3,no_frame,the room is ,cool,cold,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_008_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_009_template1,vt16::dark/black,vt16_009_template1,no_frame,that fabric is ,dark,black,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_009_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_009_template2,vt16::dark/black,vt16_009_template2,no_frame,the sky is ,dark,black,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_009_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_009_template3,vt16::dark/black,vt16_009_template3,no_frame,the shirt is ,dark,black,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_009_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_010_template1,vt16::difficult/impossible,vt16_010_template1,no_frame,the task is ,difficult,impossible,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_010_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_010_template2,vt16::difficult/impossible,vt16_010_template2,no_frame,the journey is ,difficult,impossible,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_010_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_010_template3,vt16::difficult/impossible,vt16_010_template3,no_frame,the problem is ,difficult,impossible,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_010_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_011_template1,vt16::dislike/loathe,vt16_011_template1,no_frame,the boy ,dislikes,loathes,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_011_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_011_template2,vt16::dislike/loathe,vt16_011_template2,no_frame,the teacher ,dislikes,loathes,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_011_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_011_template3,vt16::dislike/loathe,vt16_011_template3,no_frame,the doctors ,dislike,loathes,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_011_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_012_template1,vt16::few/none,vt16_012_template1,no_frame,the biologist saw ,few,none,pending_hu_exact_filter_no_suite,0.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_012_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_012_template2,vt16::few/none,vt16_012_template2,no_frame,the cop saw ,few,none,pending_hu_exact_filter_no_suite,0.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_012_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_012_template3,vt16::few/none,vt16_012_template3,no_frame,the observer saw ,few,none,pending_hu_exact_filter_no_suite,0.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_012_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_013_template1,vt16::funny/hilarious,vt16_013_template1,no_frame,this joke is ,funny,hilarious,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_013_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_013_template2,vt16::funny/hilarious,vt16_013_template2,no_frame,the play is ,funny,hilarious,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_013_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_013_template3,vt16::funny/hilarious,vt16_013_template3,no_frame,this movie is ,funny,hilarious,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_013_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_014_template1,vt16::good/perfect,vt16_014_template1,no_frame,the layout is ,good,perfect,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_014_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_014_template2,vt16::good/perfect,vt16_014_template2,no_frame,this solution is ,good,perfect,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_014_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_014_template3,vt16::good/perfect,vt16_014_template3,no_frame,that answer is ,good,perfect,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_014_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_015_template1,vt16::good/excellent,vt16_015_template1,no_frame,the food is ,good,excellent,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_015_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_015_template2,vt16::good/excellent,vt16_015_template2,no_frame,that movie is ,good,excellent,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_015_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_015_template3,vt16::good/excellent,vt16_015_template3,no_frame,this sandwich is ,good,excellent,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_015_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_016_template1,vt16::hard/unsolvable,vt16_016_template1,no_frame,that problem is ,hard,unsolvable,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_016_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_016_template2,vt16::hard/unsolvable,vt16_016_template2,no_frame,the issue is ,hard,unsolvable,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_016_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_016_template3,vt16::hard/unsolvable,vt16_016_template3,no_frame,the puzzle is ,hard,unsolvable,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_016_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_017_template1,vt16::hungry/starving,vt16_017_template1,no_frame,the boy is ,hungry,starving,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_017_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_017_template2,vt16::hungry/starving,vt16_017_template2,no_frame,the dog is ,hungry,starving,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_017_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_017_template3,vt16::hungry/starving,vt16_017_template3,no_frame,the elephant is ,hungry,starving,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_017_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_018_template1,vt16::intelligent/brilliant,vt16_018_template1,no_frame,the assistant is ,intelligent,brilliant,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_018_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_018_template2,vt16::intelligent/brilliant,vt16_018_template2,no_frame,that professor is ,intelligent,brilliant,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_018_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_018_template3,vt16::intelligent/brilliant,vt16_018_template3,no_frame,this student is ,intelligent,brilliant,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_018_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_019_template1,vt16::like/love,vt16_019_template1,no_frame,the princess ,likes,loves,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_019_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_019_template2,vt16::like/love,vt16_019_template2,no_frame,the actress ,likes,loves,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_019_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_019_template3,vt16::like/love,vt16_019_template3,no_frame,the manager ,likes,loves,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_019_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_020_template1,vt16::low/depleted,vt16_020_template1,no_frame,the energy is ,low,depleted,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_020_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_020_template2,vt16::low/depleted,vt16_020_template2,no_frame,this battery is ,low,depleted,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_020_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_020_template3,vt16::low/depleted,vt16_020_template3,no_frame,the gas is ,low,depleted,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_020_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_021_template1,vt16::may/will,vt16_021_template1,no_frame,this lawyer ,may,will,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_021_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_021_template2,vt16::may/will,vt16_021_template2,no_frame,the teacher ,may,will,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_021_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_021_template3,vt16::may/will,vt16_021_template3,no_frame,the student ,may,will,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_021_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_022_template1,vt16::may/have to,vt16_022_template1,no_frame,the child ,may,has to,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_022_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_022_template2,vt16::may/have to,vt16_022_template2,no_frame,the boy ,may,has to,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_022_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_022_template3,vt16::may/have to,vt16_022_template3,no_frame,the dog ,may,has to,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_022_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_023_template1,vt16::memorable/unforgettable,vt16_023_template1,no_frame,this party is ,memorable,unforgettable,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_023_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_023_template2,vt16::memorable/unforgettable,vt16_023_template2,no_frame,the view is ,memorable,unforgettable,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_023_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_023_template3,vt16::memorable/unforgettable,vt16_023_template3,no_frame,this movie is ,memorable,unforgettable,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_023_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_024_template1,vt16::old/ancient,vt16_024_template1,no_frame,that house is ,old,ancient,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_024_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_024_template2,vt16::old/ancient,vt16_024_template2,no_frame,that mirror is ,old,ancient,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_024_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_024_template3,vt16::old/ancient,vt16_024_template3,no_frame,that table is ,old,ancient,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_024_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_025_template1,vt16::palatable/delicious,vt16_025_template1,no_frame,the food is ,palatable,delicious,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_025_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_025_template2,vt16::palatable/delicious,vt16_025_template2,no_frame,that wine is ,palatable,delicious,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_025_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_025_template3,vt16::palatable/delicious,vt16_025_template3,no_frame,the dessert is ,palatable,delicious,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_025_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_026_template1,vt16::participate/win,vt16_026_template1,no_frame,the freshman ,participated,won,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_026_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_026_template2,vt16::participate/win,vt16_026_template2,no_frame,the runner ,participated,won,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_026_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_026_template3,vt16::participate/win,vt16_026_template3,no_frame,the skier ,participated,won,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_026_template3,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_027_template1,vt16::possible/certain,vt16_027_template1,no_frame,happiness is ,possible,certain,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_027_template1,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_027_template2,vt16::possible/certain,vt16_027_template2,no_frame,failing is ,possible,certain,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_027_template2,weak_sentence_slot_from_first_clause
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_027_template3,vt16::possible/certain,vt16_027_template3,no_frame,success is ,possible,certain,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_027_template3,weak_sentence_slot_from_first_clause
