schema_version,dataset_family,dataset,condition,item_id,group_id,context_id,generation_frame,generation_prompt,trigger,query,human_outcome,human_yes,human_total,human_rate,human_count_status,trigger_logprob_sum,query_logprob_sum,trigger_logprob_mean,query_logprob_mean,trigger_token_count,query_token_count,trigger_tokenization_mode,query_tokenization_mode,x_but_not_y_applicable,x_but_not_y_prompt,x_but_not_y_logprob_sum,x_but_not_y_logprob_mean,x_but_not_y_token_count,x_but_not_y_tokenization_mode,model_name,model_revision,model_provenance_complete,source_human_file,source_score_file
1.1,novel_focus,focus_alternative_study,focus_only,mall::electronics store::coffee shop,mall,mall,no_frame,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a ",electronics store,coffee shop,query_excluded,4,5,0.8,exact,-16.099086448550224,-7.462247684597969,-8.049543224275112,-3.731123842298985,2,2,exact_concat,exact_concat,True,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a electronics store but not ",-8.478494316339493,-4.239247158169746,2,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mall::electronics store::gift shop,mall,mall,no_frame,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a ",electronics store,gift shop,query_excluded,12,20,0.6,exact,-16.099086448550224,-12.50095871090889,-8.049543224275112,-6.250479355454445,2,2,exact_concat,exact_concat,True,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a electronics store but not ",-12.380308270454409,-6.190154135227203,2,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mall::electronics store::grocery store,mall,mall,no_frame,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a ",electronics store,grocery store,query_excluded,16,19,0.8421052631578947,exact,-16.099086448550224,-7.62296705879271,-8.049543224275112,-3.811483529396355,2,2,exact_concat,exact_concat,True,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a electronics store but not ",-8.586798161268234,-4.293399080634117,2,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mall::electronics store::pretzel stand,mall,mall,no_frame,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a ",electronics store,pretzel stand,query_excluded,2,3,0.6666666666666666,exact,-16.099086448550224,-12.26747426390648,-8.049543224275112,-4.089158087968826,2,3,exact_concat,exact_concat,True,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a electronics store but not ",-18.30641484260559,-6.10213828086853,3,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mall::gift shop::burger joint,mall,mall,no_frame,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a ",gift shop,burger joint,query_excluded,3,3,1.0,exact,-12.50095871090889,-7.668480098247528,-6.250479355454445,-3.834240049123764,2,2,exact_concat,exact_concat,True,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a gift shop but not ",-11.605066299438477,-5.802533149719238,2,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mall::gift shop::coffee shop,mall,mall,no_frame,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a ",gift shop,coffee shop,query_excluded,1,2,0.5,exact,-12.50095871090889,-7.462247684597969,-6.250479355454445,-3.731123842298985,2,2,exact_concat,exact_concat,True,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a gift shop but not ",-8.898803532123566,-4.449401766061783,2,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mall::gift shop::electronics store,mall,mall,no_frame,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a ",gift shop,electronics store,query_excluded,2,4,0.5,exact,-12.50095871090889,-16.099086448550224,-6.250479355454445,-8.049543224275112,2,2,exact_concat,exact_concat,True,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a gift shop but not ",-12.776409029960632,-6.388204514980316,2,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mall::gift shop::grocery store,mall,mall,no_frame,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a ",gift shop,grocery store,query_excluded,13,15,0.8666666666666667,exact,-12.50095871090889,-7.62296705879271,-6.250479355454445,-3.811483529396355,2,2,exact_concat,exact_concat,True,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a gift shop but not ",-9.765016973018646,-4.882508486509323,2,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mall::gift shop::pretzel stand,mall,mall,no_frame,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a ",gift shop,pretzel stand,query_excluded,3,3,1.0,exact,-12.50095871090889,-12.26747426390648,-6.250479355454445,-4.089158087968826,2,3,exact_concat,exact_concat,True,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a gift shop but not ",-18.440235137939453,-6.146745045979817,3,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mall::grocery store::burger joint,mall,mall,no_frame,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a ",grocery store,burger joint,query_excluded,5,5,1.0,exact,-7.62296705879271,-7.668480098247528,-3.811483529396355,-3.834240049123764,2,2,exact_concat,exact_concat,True,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a grocery store but not ",-12.694738388061523,-6.347369194030762,2,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mall::grocery store::coffee shop,mall,mall,no_frame,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a ",grocery store,coffee shop,query_excluded,4,5,0.8,exact,-7.62296705879271,-7.462247684597969,-3.811483529396355,-3.731123842298985,2,2,exact_concat,exact_concat,True,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a grocery store but not ",-10.950288653373718,-5.475144326686859,2,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mall::grocery store::electronics store,mall,mall,no_frame,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a ",grocery store,electronics store,query_excluded,0,3,0.0,exact,-7.62296705879271,-16.099086448550224,-3.811483529396355,-8.049543224275112,2,2,exact_concat,exact_concat,True,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a grocery store but not ",-14.21793532371521,-7.108967661857605,2,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mall::grocery store::gift shop,mall,mall,no_frame,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a ",grocery store,gift shop,query_excluded,1,5,0.2,exact,-7.62296705879271,-12.50095871090889,-3.811483529396355,-6.250479355454445,2,2,exact_concat,exact_concat,True,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a grocery store but not ",-15.788723468780518,-7.894361734390259,2,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mall::grocery store::pretzel stand,mall,mall,no_frame,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a ",grocery store,pretzel stand,query_excluded,4,5,0.8,exact,-7.62296705879271,-12.26747426390648,-3.811483529396355,-4.089158087968826,2,3,exact_concat,exact_concat,True,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a grocery store but not ",-20.913520097732544,-6.971173365910848,3,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mall::pretzel stand::burger joint,mall,mall,no_frame,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a ",pretzel stand,burger joint,query_excluded,2,2,1.0,exact,-12.26747426390648,-7.668480098247528,-4.089158087968826,-3.834240049123764,3,2,exact_concat,exact_concat,True,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a pretzel stand but not ",-11.285563230514526,-5.642781615257263,2,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mall::pretzel stand::coffee shop,mall,mall,no_frame,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a ",pretzel stand,coffee shop,query_excluded,16,20,0.8,exact,-12.26747426390648,-7.462247684597969,-4.089158087968826,-3.731123842298985,3,2,exact_concat,exact_concat,True,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a pretzel stand but not ",-10.480509042739868,-5.240254521369934,2,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mall::pretzel stand::electronics store,mall,mall,no_frame,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a ",pretzel stand,electronics store,query_excluded,0,5,0.0,exact,-12.26747426390648,-16.099086448550224,-4.089158087968826,-8.049543224275112,3,2,exact_concat,exact_concat,True,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a pretzel stand but not ",-18.703367352485657,-9.351683676242828,2,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mall::pretzel stand::gift shop,mall,mall,no_frame,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a ",pretzel stand,gift shop,query_excluded,0,6,0.0,exact,-12.26747426390648,-12.50095871090889,-4.089158087968826,-6.250479355454445,3,2,exact_concat,exact_concat,True,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a pretzel stand but not ",-16.446490049362183,-8.223245024681091,2,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mall::pretzel stand::grocery store,mall,mall,no_frame,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a ",pretzel stand,grocery store,query_excluded,3,5,0.6,exact,-12.26747426390648,-7.62296705879271,-4.089158087968826,-3.811483529396355,3,2,exact_concat,exact_concat,True,"You and your friend Alex are hanging out in a newly opened shopping mall. You say to Alex, 'Let's get lunch!' Alex looks at the map of the mall and responds, 'Sure, this mall has a pretzel stand but not ",-13.996415674686432,-6.998207837343216,2,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mask::bandana::candy,mask,mask,no_frame,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my ",bandana,candy,query_excluded,0,4,0.0,exact,-8.328800529241562,-12.559345245361328,-4.164400264620781,-12.559345245361328,2,1,exact_concat,exact_concat,True,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my bandana but not ",-15.699603080749512,-15.699603080749512,1,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mask::bandana::gloves,mask,mask,no_frame,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my ",bandana,gloves,query_excluded,1,2,0.5,exact,-8.328800529241562,-9.199970245361328,-4.164400264620781,-9.199970245361328,2,1,exact_concat,exact_concat,True,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my bandana but not ",-8.980853080749512,-8.980853080749512,1,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mask::bandana::handkerchief,mask,mask,no_frame,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my ",bandana,handkerchief,query_excluded,8,13,0.6153846153846154,exact,-8.328800529241562,-10.21382188750431,-4.164400264620781,-3.40460729583477,2,3,exact_concat,exact_concat,True,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my bandana but not ",-16.683027282357216,-5.561009094119072,3,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mask::bandana::napkins,mask,mask,no_frame,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my ",bandana,napkins,query_excluded,2,12,0.16666666666666666,exact,-8.328800529241562,-15.28598165512085,-4.164400264620781,-7.642990827560425,2,2,exact_concat,exact_concat,True,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my bandana but not ",-13.70996680855751,-6.854983404278755,2,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mask::bandana::wallet,mask,mask,no_frame,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my ",bandana,wallet,query_excluded,2,5,0.4,exact,-8.328800529241562,-8.512470245361328,-4.164400264620781,-8.512470245361328,2,1,exact_concat,exact_concat,True,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my bandana but not ",-14.480853080749512,-14.480853080749512,1,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mask::candy::bandana,mask,mask,no_frame,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my ",candy,bandana,query_excluded,4,5,0.8,exact,-12.559345245361328,-8.328800529241562,-12.559345245361328,-4.164400264620781,1,2,exact_concat,exact_concat,True,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my candy but not ",-14.16982364654541,-7.084911823272705,2,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mask::candy::gloves,mask,mask,no_frame,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my ",candy,gloves,query_excluded,1,16,0.0625,exact,-12.559345245361328,-9.199970245361328,-12.559345245361328,-9.199970245361328,1,1,exact_concat,exact_concat,True,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my candy but not ",-10.119593620300291,-10.119593620300291,1,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mask::candy::handkerchief,mask,mask,no_frame,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my ",candy,handkerchief,query_excluded,4,6,0.6666666666666666,exact,-12.559345245361328,-10.21382188750431,-12.559345245361328,-3.40460729583477,1,3,exact_concat,exact_concat,True,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my candy but not ",-16.465535938739777,-5.4885119795799255,3,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mask::candy::napkins,mask,mask,no_frame,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my ",candy,napkins,query_excluded,2,4,0.5,exact,-12.559345245361328,-15.28598165512085,-12.559345245361328,-7.642990827560425,1,2,exact_concat,exact_concat,True,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my candy but not ",-13.58456027507782,-6.79228013753891,2,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mask::candy::wallet,mask,mask,no_frame,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my ",candy,wallet,query_excluded,4,20,0.2,exact,-12.559345245361328,-8.512470245361328,-12.559345245361328,-8.512470245361328,1,1,exact_concat,exact_concat,True,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my candy but not ",-12.744593620300291,-12.744593620300291,1,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mask::gloves::bandana,mask,mask,no_frame,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my ",gloves,bandana,query_excluded,3,6,0.5,exact,-9.199970245361328,-8.328800529241562,-9.199970245361328,-4.164400264620781,1,2,exact_concat,exact_concat,True,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my gloves but not ",-14.836394786834717,-7.418197393417358,2,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mask::gloves::candy,mask,mask,no_frame,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my ",gloves,candy,query_excluded,1,5,0.2,exact,-9.199970245361328,-12.559345245361328,-9.199970245361328,-12.559345245361328,1,1,exact_concat,exact_concat,True,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my gloves but not ",-15.750457763671877,-15.750457763671877,1,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
1.1,novel_focus,focus_alternative_study,focus_only,mask::gloves::handkerchief,mask,mask,no_frame,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my ",gloves,handkerchief,query_excluded,2,5,0.4,exact,-9.199970245361328,-10.21382188750431,-9.199970245361328,-3.40460729583477,1,3,exact_concat,exact_concat,True,"You and your friend Carly go grocery shopping together. As you're about to enter the supermarket, you reach into your pocket and realize, 'I forgot to bring my mask!' Carly looks through her bag and responds, 'Sure, I have my gloves but not ",-16.980162620544434,-5.6600542068481445,3,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv
